"overlap_gene_id"	"peak_start"	"peak_end"	"atac_baseMean"	"atac_log2FoldChange"	"atac_lfcSE"	"atac_stat"	"atac_pvalue"	"atac_padj"	"Teff_AAVS1_400"	"Teff_AAVS1_324"	"Teff_AAVS1_348"	"Teff_SATB1_400"	"Teff_SATB1_324"	"Teff_SATB1_348"	"overlap_distance"	"gene_baseMean"	"gene_log2FoldChange"	"gene_lfcSE"	"gene_stat"	"gene_pvalue"	"gene_padj"	"gene_name"	"Teff_A719_5"	"Teff_S719_6"	"Teff_A720_13"	"Teff_S720_14"	"Teff_A721_21"	"Teff_S721_22"
"ENSG00000001561"	46102928	46103274	42.5406061241878	2.06128867988768	0.419527877789335	4.91335329311001	8.95317325571901e-07	6.68203650026463e-05	-9.5	25	34.5	115.5	81	71.5	5198	790.185517949996	1.07018861375909	0.29616114637836	3.6135348165889	0.000302050774246197	0.0298509489306759	"ENPP4"	9.38743859816723	9.35210222508584	8.57256118905655	10.0450936511791	9.85929411697553	10.5959585876086
"ENSG00000004468"	15810413	15811145	106.287855948662	1.613038020891	0.277550420788244	5.81169366023647	6.18439344300693e-09	9.34379284807272e-07	35.5	28	78.5	189.5	197	146.5	-7074	3006.53366709916	-0.677936828531016	0.182480641364287	-3.71511642803605	0.000203110152633064	0.0223889883633216	"CD38"	12.0026787750873	12.2200952132988	11.3226090058172	11.1561298434201	11.4379773255582	10.9256252599324
"ENSG00000026751"	160720380	160720793	42.3225654065411	-1.06749113499772	0.293042763285844	-3.64278279056647	0.0002697064171123	0.0073091184254344	56.8333333333333	66.8333333333333	51.3333333333333	43.8333333333333	33.8333333333333	49.3333333333333	167	3501.32548462355	-0.728597618878913	0.194645006232507	-3.74321249222592	0.000181682460606086	0.020486633393982	"SLAMF7"	12.2281107244422	12.4529814566163	11.9302651840577	11.3646591071457	11.4465675271474	11.6233010299354
"ENSG00000035664"	64321711	64322755	105.235691568147	-1.16236077754944	0.374620342521751	-3.10277004640224	0.0019171854538647	0.0317968037442116	134.833333333333	153.833333333333	113.333333333333	96.8333333333333	77.8333333333333	118.333333333333	-9711	259.731938615398	-1.01645909605829	0.278355991818413	-3.65165157544509	0.000260559238818261	0.026749711466978	"DAPK2"	8.13402404150155	8.47968230396541	8.98239761810287	7.52797875090363	8.06786181199092	7.35194101224666
"ENSG00000035664"	64319743	64320257	23.7461249327435	1.73368487540921	0.433635297677747	3.99802526384183	6.38731351279501e-05	0.0023239572663631	10.8333333333333	8.33333333333334	0.833333333333335	23.8333333333333	26.3333333333333	33.8333333333333	-1962	259.731938615398	-1.01645909605829	0.278355991818413	-3.65165157544509	0.000260559238818261	0.026749711466978	"DAPK2"	8.13402404150155	8.47968230396541	8.98239761810287	7.52797875090363	8.06786181199092	7.35194101224666
"ENSG00000035664"	64321711	64322755	105.235691568147	-1.16236077754944	0.374620342521751	-3.10277004640224	0.0019171854538647	0.0317968037442116	134.833333333333	153.833333333333	113.333333333333	96.8333333333333	77.8333333333333	118.333333333333	0	259.731938615398	-1.01645909605829	0.278355991818413	-3.65165157544509	0.000260559238818261	0.026749711466978	"DAPK2"	8.13402404150155	8.47968230396541	8.98239761810287	7.52797875090363	8.06786181199092	7.35194101224666
"ENSG00000049768"	49120981	49121571	205.530633013973	1.17914359013445	0.283405285511099	4.16062667288636	3.17375523724344e-05	0.0013092880591665	36.3333333333333	75.3333333333334	52.3333333333333	197.333333333333	158.333333333333	181.333333333333	0	1988.63816283215	1.09431428266187	0.161816866740262	6.76267131298739	1.3547034347079e-11	4.6590960526474e-08	"FOXP3"	10.3548036778345	10.1253257098852	10.8280793587567	11.5390733756965	11.3546361755386	11.5890587678655
"ENSG00000049768"	49120981	49121571	205.530633013973	1.17914359013445	0.283405285511099	4.16062667288636	3.17375523724344e-05	0.0013092880591665	36.3333333333333	75.3333333333334	52.3333333333333	197.333333333333	158.333333333333	181.333333333333	6019	1988.63816283215	1.09431428266187	0.161816866740262	6.76267131298739	1.3547034347079e-11	4.6590960526474e-08	"FOXP3"	10.3548036778345	10.1253257098852	10.8280793587567	11.5390733756965	11.3546361755386	11.5890587678655
"ENSG00000049768"	49120981	49121571	205.530633013973	1.17914359013445	0.283405285511099	4.16062667288636	3.17375523724344e-05	0.0013092880591665	36.3333333333333	75.3333333333334	52.3333333333333	197.333333333333	158.333333333333	181.333333333333	5997	1988.63816283215	1.09431428266187	0.161816866740262	6.76267131298739	1.3547034347079e-11	4.6590960526474e-08	"FOXP3"	10.3548036778345	10.1253257098852	10.8280793587567	11.5390733756965	11.3546361755386	11.5890587678655
"ENSG00000049768"	49120981	49121571	205.530633013973	1.17914359013445	0.283405285511099	4.16062667288636	3.17375523724344e-05	0.0013092880591665	36.3333333333333	75.3333333333334	52.3333333333333	197.333333333333	158.333333333333	181.333333333333	5284	1988.63816283215	1.09431428266187	0.161816866740262	6.76267131298739	1.3547034347079e-11	4.6590960526474e-08	"FOXP3"	10.3548036778345	10.1253257098852	10.8280793587567	11.5390733756965	11.3546361755386	11.5890587678655
"ENSG00000049768"	49120981	49121571	205.530633013973	1.17914359013445	0.283405285511099	4.16062667288636	3.17375523724344e-05	0.0013092880591665	36.3333333333333	75.3333333333334	52.3333333333333	197.333333333333	158.333333333333	181.333333333333	0	1988.63816283215	1.09431428266187	0.161816866740262	6.76267131298739	1.3547034347079e-11	4.6590960526474e-08	"FOXP3"	10.3548036778345	10.1253257098852	10.8280793587567	11.5390733756965	11.3546361755386	11.5890587678655
"ENSG00000059378"	139753500	139754298	75.5768887037487	1.3652020625058	0.26272479936285	5.19631974528722	2.03272512333805e-07	1.92087219975076e-05	14.6666666666667	28.6666666666667	57.6666666666667	130.666666666667	116.666666666667	87.6666666666667	-9223	518.707482954883	-1.5142422084254	0.20717771489202	-7.30890486563486	2.693283605347e-13	1.15784262193868e-09	"PARP12"	8.97738157844812	10.0219777720167	9.09461760774709	7.98104541121094	8.3922611826095	7.63662288506579
